nodeid,queryhits,uniquequeryhits,receivedrequests,sentrequests,forwardedqueryhits,triedrequests,initializedrequests,search_type,node_count,graph_type
5,0,0,2,1,1,0,0,random_walk,10,3_regular
6,0,0,0,0,0,0,0,random_walk,10,3_regular
7,0,0,2,2,0,0,0,random_walk,10,3_regular
8,0,0,5,3,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,2,1,2,0,0,3,6,random_walk,10,3_regular
1,0,0,0,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,1,0,0,0,0,random_walk,10,3_regular
4,0,0,1,0,0,0,0,random_walk,10,3_regular
5,0,0,6,2,2,0,0,random_walk,10,3_regular
6,0,0,0,0,0,0,0,random_walk,10,3_regular
7,0,0,1,1,0,0,0,random_walk,10,3_regular
8,0,0,1,1,0,0,0,random_walk,10,3_regular
9,2,0,2,0,2,0,0,random_walk,10,3_regular
0,1,1,1,0,0,4,8,random_walk,10,3_regular
1,0,0,5,1,1,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,1,0,0,0,0,random_walk,10,3_regular
4,0,0,1,1,0,0,0,random_walk,10,3_regular
5,0,0,6,4,1,0,0,random_walk,10,3_regular
6,0,0,1,0,0,0,0,random_walk,10,3_regular
7,0,0,2,2,0,0,0,random_walk,10,3_regular
8,0,0,1,0,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,1,1,1,0,0,2,4,random_walk,10,3_regular
1,0,0,0,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,0,0,0,0,0,random_walk,10,3_regular
4,0,0,0,0,0,0,0,random_walk,10,3_regular
5,0,0,4,1,1,0,0,random_walk,10,3_regular
6,0,0,1,0,0,0,0,random_walk,10,3_regular
7,0,0,1,1,0,0,0,random_walk,10,3_regular
8,0,0,0,0,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,1,1,1,0,0,4,8,random_walk,10,3_regular
1,0,0,2,0,0,0,0,random_walk,10,3_regular
2,0,0,1,1,0,0,0,random_walk,10,3_regular
3,0,0,0,0,0,0,0,random_walk,10,3_regular
4,0,0,1,0,0,0,0,random_walk,10,3_regular
5,0,0,6,3,1,0,0,random_walk,10,3_regular
6,0,0,2,0,0,0,0,random_walk,10,3_regular
7,0,0,2,2,0,0,0,random_walk,10,3_regular
8,0,0,1,1,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,1,1,1,0,0,4,8,random_walk,10,3_regular
1,0,0,1,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,3,1,0,0,0,random_walk,10,3_regular
4,0,0,1,0,0,0,0,random_walk,10,3_regular
5,0,0,2,1,1,0,0,random_walk,10,3_regular
6,0,0,1,0,0,0,0,random_walk,10,3_regular
7,0,0,3,2,0,0,0,random_walk,10,3_regular
8,0,0,4,3,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,2,1,2,0,0,2,4,random_walk,10,3_regular
1,0,0,0,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,0,0,0,0,0,random_walk,10,3_regular
4,0,0,0,0,0,0,0,random_walk,10,3_regular
5,0,0,6,2,2,0,0,random_walk,10,3_regular
6,0,0,0,0,0,0,0,random_walk,10,3_regular
7,0,0,0,0,0,0,0,random_walk,10,3_regular
8,0,0,0,0,0,0,0,random_walk,10,3_regular
9,2,0,2,0,2,0,0,random_walk,10,3_regular
0,1,1,1,0,0,2,4,random_walk,10,3_regular
1,0,0,0,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,1,0,0,0,0,random_walk,10,3_regular
4,0,0,0,0,0,0,0,random_walk,10,3_regular
5,0,0,3,1,1,0,0,random_walk,10,3_regular
6,0,0,0,0,0,0,0,random_walk,10,3_regular
7,0,0,0,0,0,0,0,random_walk,10,3_regular
8,0,0,2,1,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,1,1,1,0,0,2,4,random_walk,10,3_regular
1,0,0,0,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,0,0,0,0,0,random_walk,10,3_regular
4,0,0,0,0,0,0,0,random_walk,10,3_regular
5,0,0,3,1,1,0,0,random_walk,10,3_regular
6,0,0,1,0,0,0,0,random_walk,10,3_regular
7,0,0,1,1,0,0,0,random_walk,10,3_regular
8,0,0,1,0,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,1,1,1,0,0,2,4,random_walk,10,3_regular
1,0,0,0,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,0,0,0,0,0,random_walk,10,3_regular
4,0,0,0,0,0,0,0,random_walk,10,3_regular
5,0,0,3,1,1,0,0,random_walk,10,3_regular
6,0,0,1,0,0,0,0,random_walk,10,3_regular
7,0,0,1,1,0,0,0,random_walk,10,3_regular
8,0,0,1,0,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,1,1,1,0,0,4,8,random_walk,10,3_regular
1,0,0,1,0,0,0,0,random_walk,10,3_regular
2,0,0,0,0,0,0,0,random_walk,10,3_regular
3,0,0,1,0,0,0,0,random_walk,10,3_regular
4,0,0,3,0,0,0,0,random_walk,10,3_regular
5,0,0,4,2,1,0,0,random_walk,10,3_regular
6,0,0,1,1,0,0,0,random_walk,10,3_regular
7,0,0,3,3,0,0,0,random_walk,10,3_regular
8,0,0,2,1,0,0,0,random_walk,10,3_regular
9,1,0,1,0,1,0,0,random_walk,10,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,2,2,2,0,0,1,3,flood,20,3_regular
1,0,0,2,1,1,0,0,flood,20,3_regular
2,0,0,2,1,1,0,0,flood,20,3_regular
3,0,0,3,1,1,0,0,flood,20,3_regular
4,2,0,2,0,2,0,0,flood,20,3_regular
5,0,0,1,1,0,0,0,flood,20,3_regular
6,0,0,1,1,0,0,0,flood,20,3_regular
7,0,0,2,1,1,0,0,flood,20,3_regular
8,0,0,1,1,0,0,0,flood,20,3_regular
9,0,0,2,2,0,0,0,flood,20,3_regular
10,0,0,2,1,0,0,0,flood,20,3_regular
11,0,0,2,1,1,0,0,flood,20,3_regular
12,0,0,1,1,0,0,0,flood,20,3_regular
13,0,0,1,1,0,0,0,flood,20,3_regular
14,0,0,2,1,1,0,0,flood,20,3_regular
15,0,0,2,2,0,0,0,flood,20,3_regular
16,0,0,2,1,1,0,0,flood,20,3_regular
17,0,0,2,1,0,0,0,flood,20,3_regular
18,0,0,2,1,1,0,0,flood,20,3_regular
19,0,0,2,1,0,0,0,flood,20,3_regular
0,1,1,1,0,0,2,4,normalized_flood,20,3_regular
1,0,0,3,2,1,0,0,normalized_flood,20,3_regular
2,0,0,5,3,1,0,0,normalized_flood,20,3_regular
3,0,0,1,1,0,0,0,normalized_flood,20,3_regular
4,1,0,1,0,1,0,0,normalized_flood,20,3_regular
5,0,0,2,2,0,0,0,normalized_flood,20,3_regular
6,0,0,1,1,0,0,0,normalized_flood,20,3_regular
7,0,0,4,3,1,0,0,normalized_flood,20,3_regular
8,0,0,0,0,0,0,0,normalized_flood,20,3_regular
9,0,0,1,1,0,0,0,normalized_flood,20,3_regular
10,0,0,0,0,0,0,0,normalized_flood,20,3_regular
11,0,0,1,1,0,0,0,normalized_flood,20,3_regular
12,0,0,0,0,0,0,0,normalized_flood,20,3_regular
13,0,0,1,1,0,0,0,normalized_flood,20,3_regular
14,0,0,1,1,0,0,0,normalized_flood,20,3_regular
15,0,0,1,0,0,0,0,normalized_flood,20,3_regular
16,0,0,3,2,1,0,0,normalized_flood,20,3_regular
17,0,0,1,1,0,0,0,normalized_flood,20,3_regular
18,0,0,2,2,0,0,0,normalized_flood,20,3_regular
